"ARI" "" "" "" "" "" ""
"result.1" 0.83681478644868 0.794798096702424 0.79604365591785 7 -8098284.59818629 -98945.439527001 16557619.213682
"result.2" 0.837976398403616 0.795828655687586 0.797068163162594 7 -8151608.18350585 -98931.1410831238 16664237.7874334
"result.3" 0.853160328770331 0.815146511615817 0.816268250856421 7 -8138278.78296736 -99316.8078374916 16638350.3198652
"result.4" 0.861999375664133 0.818375041205294 0.819477313921319 7 -8136907.69505803 -98763.9409657202 16634502.410303
"result.5" 0.838151941922556 0.791616532608557 0.792881632261978 7 -8132357.3114167 -99171.38978135 16626216.5406516
"result.6" 0.861790545678941 0.823836603098088 0.824905598139912 7 -8129415.71401116 -98787.6582168529 16619565.8827115
"result.7" 0.851675425834467 0.794525800821563 0.795772778504283 7 -8102446.3012232 -99058.2770754984 16566168.2948529
"result.8" 0.835592721628245 0.794521740758544 0.795768810084795 7 -8160377.61160887 -99125.6410285616 16682165.6435303
"result.9" 0.855500002844621 0.808379660742834 0.809542892424325 7 -8091176.94441104 -98779.7508723898 16543072.5288223
"result.10" 0.850578991779284 0.807257698176073 0.808427256242475 7 -8132853.71930163 -98959.6674115516 16626785.9116818
"result.11" 0.869632393418579 0.828732827485996 0.829772104402378 7 -8163708.59918584 -98794.1138280188 16688164.5642832
"result.12" 0.848603079112779 0.803000601184518 0.804196713678804 7 -8116011.58421275 -99128.7695367639 16593439.8457545
"result.13" 0.851662285209251 0.804253395282931 0.805441785250896 7 -8119604.30478146 -98853.2078145821 16600074.1634475
"result.14" 0.820997995736687 0.774353845386635 0.775724145295193 7 -8143727.22567453 -98952.3395622123 16648518.2687289
"result.15" 0.841494831510959 0.795636179723537 0.796876467358002 7 -8122890.00229925 -99046.0283638139 16607031.1995816
"result.16" 0.868167415141599 0.824876416841396 0.825939245053762 7 -8103476.0352276 -99119.8451873431 16568350.8990853
"result.17" 0.839514971978343 0.800839584841394 0.802048468553967 7 -8110430.81041947 -98742.2471801956 16581505.2534548
"result.18" 0.829588106600549 0.784265836220978 0.785575234749528 7 -8105490.73169526 -98910.4834810621 16571961.5686081
"result.19" 0.850052286815553 0.812930314206446 0.814065706783524 7 -8093838.03691327 -98970.1836552394 16548775.5793925
"result.20" 0.837856530658786 0.792299522819701 0.793560468474868 7 -8130392.23286691 -98957.8821589798 16621859.3683072
"result.21" 0.84694893007353 0.800617613522054 0.801828163976612 7 -8190817.89576188 -99116.2930091727 16743027.5157976
"result.22" 0.839460590049543 0.798578957603535 0.799801122814168 7 -8140015.06227009 -98900.4587998642 16640990.1803954
"result.23" 0.873092799329501 0.83028996155445 0.831319862918363 7 -8125497.58269955 -98825.8393017227 16611805.982258
"result.24" 0.851559920822631 0.802997898674436 0.804193703399602 7 -8109146.7066158 -99024.6759099506 16579501.903307
"result.25" 0.876345435910901 0.82934255777877 0.830378605670929 7 -8101044.65416558 -98827.0631049509 16562902.5727965
"result.26" 0.849860479950612 0.812064996313592 0.813205504169344 7 -8120933.11159787 -98657.9065540921 16602341.1745594
"result.27" 0.841628790464682 0.795912293690588 0.797150950304582 7 -8093339.00497137 -98979.4084051071 16547795.9650084
"result.28" 0.827823713195928 0.776176397914729 0.777535815249163 7 -8075710.18797845 -99041.3186330078 16512662.1514784
"result.29" 0.845202836023216 0.795571608064351 0.796812956572776 7 -8129928.89021544 -99157.5457740761 16621332.0102345
"result.30" 0.847503649540832 0.809631159070061 0.810785552054143 7 -8091514.23302395 -98861.0067064643 16543909.6177163
"result.31" 0.852864373064882 0.808500696209344 0.80966305972551 7 -8148569.80534288 -99148.709697346 16658596.1683359
"result.32" 0.863742668693706 0.819734407799434 0.820828690393482 7 -8123073.151481 -98905.3192449834 16607116.0797074
"result.33" 0.855546016974954 0.809146898917401 0.810305257795332 7 -8097631.04707951 -98925.5809770418 16556272.3943686
"result.34" 0.85320699752328 0.804713629684419 0.805899593294943 7 -8133550.52800324 -98751.5282015073 16627763.250665
"result.35" 0.867192840559017 0.828015084278288 0.829058974941539 7 -8111557.33914307 -98970.7135754535 16584215.2436925
"result.36" 0.864469971759763 0.81830850443154 0.819411467911671 7 -8105990.44146748 -99093.7288275737 16573327.4788456
"result.37" 0.869044428819416 0.826759506919624 0.827810953572687 7 -8147746.36936053 -99055.159341376 16656762.1956593
"result.38" 0.850482142824147 0.800814308297895 0.802023272463879 7 -8113484.22103975 -98692.7428982819 16587513.0661315
"result.39" 0.842230127005946 0.796332471032451 0.797568701996534 7 -8095295.62633256 -99044.0165619129 16551838.4240444
"result.40" 0.847843262777835 0.804165140232189 0.805353678039598 7 -8148183.63906856 -99186.4070593345 16657899.2305113
"result.41" 0.842672339288698 0.797601406953677 0.798830386331509 7 -8133630.58276543 -98698.4316424094 16627817.1670711
"result.42" 0.856053690490986 0.817515233511203 0.818622972578888 7 -8174375.12323306 -99170.9056893593 16710251.1961003
"result.43" 0.842069720713978 0.797662246514082 0.798890773445645 7 -8110664.82690096 -98918.8066319966 16582326.4053214
"result.44" 0.844646979218456 0.801878278306925 0.80308110702709 7 -8095162.29350109 -98974.335166083 16551432.3955898
"result.45" 0.856393371804937 0.813966555389695 0.815095364885382 7 -8110391.81485085 -98821.8351743017 16581586.4383058
"result.46" 0.854789147498765 0.807131823458941 0.80830257365853 7 -8108683.59221228 -99143.7009951942 16578813.7246704
"result.47" 0.863316034395301 0.826750360773262 0.827801796224238 7 -8099069.300576 -99045.0127065481 16559387.7648205
"result.48" 0.834424915899273 0.787018448277937 0.788311215887808 7 -8102899.79181015 -99192.7049022474 16567344.1316803
"result.49" 0.868881822058812 0.823831412766707 0.824900061750631 7 -8097582.84787197 -99078.8895478331 16556482.6130951
"result.50" 0.878159587362162 0.835750617764851 0.83674775373488 7 -8105730.20339221 -98763.3197475884 16572146.1845351
