"ARI" "" "" "" ""
"result.1" 0.978650681547688 5 -8098372.8923748 -99231.5058315705 16558220.37949
"result.2" 0.958666742864976 5 -8151621.70136703 -99187.1308569879 16664629.2475253
"result.3" 0.966527946180687 5 -8138346.7358213 -99395.9826227315 16638497.0199654
"result.4" 0.942661584796697 5 -8136958.42554735 -99130.692755731 16635189.8196835
"result.5" 0.963723704313961 5 -8132422.43298197 -99197.1351565054 16626250.7193543
"result.6" 0.979790192348067 5 -8129456.08662147 -98882.3181594156 16619688.3926391
"result.7" 0.9790587615669 5 -8102425.57632379 -99368.9817558858 16566600.6992366
"result.8" 0.922247242000124 5 -8160398.33041218 -99194.2766463331 16682196.7971943
"result.9" 0.970320504203435 5 -8091202.38061606 -98960.9187582046 16543338.1818258
"result.10" 0.976722042639704 5 -8132895.85297481 -99088.0866426941 16626979.4623123
"result.11" 0.97072497021838 5 -8163710.8332834 -98948.3488399547 16688329.947324
"result.12" 0.966667769623659 5 -8116167.01556183 -99280.8874959496 16593907.3891928
"result.13" 0.82239466853449 4 -8119435.89192858 -99477.3732497659 16600764.3358449
"result.14" 0.965445280795817 5 -8143774.38363962 -99151.1021506116 16648862.5546578
"result.15" 0.974863411616924 5 -8122999.93533977 -99213.7977477078 16607439.0492523
"result.16" 0.966344767443549 5 -8103582.87387005 -99105.6887370457 16568388.7082915
"result.17" 0.976939690104602 5 -8110566.37040523 -99006.2149011652 16582156.7536901
"result.18" 0.963176606074351 5 -8105500.13678041 -99169.4090327857 16572350.6747037
"result.19" 0.967459644132777 5 -8093888.60401772 -99211.1533759102 16549211.0978645
"result.20" 0.951579193657998 5 -8130448.19119629 -99169.6628973251 16622247.2912645
"result.21" 0.974304682911158 5 -8190924.92835789 -99447.2165767874 16743755.8729466
"result.22" 0.977029625600584 5 -8140052.99729148 -99184.4678358953 16641486.513332
"result.23" 0.976668659803909 5 -8125450.10768679 -98823.4570413634 16611558.7125336
"result.24" 0.96909485096471 5 -8109132.48412541 -99123.0128312736 16579522.5769907
"result.25" 0.972510704842356 5 -8101146.47059821 -98969.0653759281 16563242.6550256
"result.26" 0.972534660976417 5 -8120957.62058919 -99001.9061422621 16602930.6365402
"result.27" 0.973408321077993 5 -8093405.73488943 -99087.9524556442 16547998.9577675
"result.28" 0.963976368617477 5 -8075724.68592193 -99381.5939344727 16513224.1427901
"result.29" 0.968750252873096 5 -8129975.53779157 -99153.7879853303 16621270.2346311
"result.30" 0.965208820928247 5 -8091543.79389729 -99111.9531615398 16544323.0771949
"result.31" 0.982384666072841 5 -8148564.77279648 -99188.5381494008 16658518.2049691
"result.32" 0.96255042964326 5 -8123165.66041883 -98936.2872650519 16607215.4784451
"result.33" 0.982535985775741 5 -8097759.72819683 -99010.2255523283 16556551.4905756
"result.34" 0.949847426700232 5 -8133651.52146637 -99077.9066089662 16628470.439228
"result.35" 0.97142134254088 5 -8111535.73938118 -99048.0471945427 16584179.1562287
"result.36" 0.980463261736293 5 -8106045.58491625 -99245.7518788183 16573594.2566674
"result.37" 0.979936112493787 5 -8147816.65126707 -99049.7714148505 16656744.4284411
"result.38" 0.93683184180304 5 -8113442.53964776 -98951.463277057 16587799.5889269
"result.39" 0.97757611608951 5 -8095342.94024459 -99118.7571202836 16551934.977807
"result.40" 0.974542443260362 5 -8148289.62312663 -99371.4419542853 16658333.7132391
"result.41" 0.961668272978704 5 -8133660.35865767 -98701.9211431718 16627736.142679
"result.42" 0.949046807234452 5 -8174448.53026394 -99278.7449291732 16710466.1334635
"result.43" 0.981629119642306 5 -8110691.15505388 -99012.1456658017 16582418.1845167
"result.44" 0.979739959248013 5 -8095238.79890913 -99097.5098694458 16551684.2006344
"result.45" 0.892750331189185 4 -8110283.36019064 -99369.4434207707 16582243.412711
"result.46" 0.947918198104337 5 -8108762.81893207 -99290.0328852346 16579117.2867119
"result.47" 0.980505972003355 5 -8099112.4399496 -99150.7434531886 16559537.9498829
"result.48" 0.930385185427517 5 -8102956.57859486 -99422.4509975284 16567769.6422621
"result.49" 0.956803178745078 5 -8097672.34986099 -99355.7279070989 16557067.7386135
"result.50" 0.976259532993234 5 -8105885.23477713 -98934.9910742333 16572652.03478
