"ARI" "" "" "" ""
"result.1" 0.980622472864378 3 -8098406.81088887 -99027.2958684901 16557732.2414139
"result.2" 0.992258891386763 3 -8151619.96785306 -99139.900202553 16664383.7640103
"result.3" 0.984194359848352 3 -8138438.25258158 -99277.4160169522 16638295.3650962
"result.4" 0.98183578772218 3 -8136846.38934084 -98981.2518335864 16634519.310248
"result.5" 0.987990661008917 3 -8132390.94547329 -99244.1459659892 16626134.2107777
"result.6" 0.970137597202428 3 -8129405.28222797 -98868.9267062629 16619412.4457676
"result.7" 0.989889137044019 3 -8102403.45966395 -99028.2876699496 16565727.5225669
"result.8" 0.980847030841907 3 -8160490.83019687 -99314.4618841816 16682474.6120612
"result.9" 0.971077071402568 3 -8091204.60933886 -98826.4118523194 16542926.0702815
"result.10" 0.974887763311764 3 -8132945.25179299 -99220.1253031751 16627194.7820915
"result.11" 0.98431267255263 3 -8163686.16074471 -98731.7011356811 16687699.7516599
"result.12" 0.991593171910942 3 -8116198.10305062 -99090.119977474 16593440.4739553
"result.13" 0.982195206375186 3 -8119644.64530641 -99011.7069804889 16600176.7324729
"result.14" 0.968980617853089 3 -8143802.62272511 -98919.4627067361 16648308.1987628
"result.15" 0.984946449475149 3 -8123029.02997603 -99020.3678025393 16606962.8234563
"result.16" 0.983557808768348 3 -8103573.76673352 -99218.6555555138 16568448.8724772
"result.17" 0.967613557211645 3 -8110586.55256003 -98964.1654995279 16581965.4640182
"result.18" 0.987192840671012 3 -8105591.28356976 -98990.0247528072 16572026.6445443
"result.19" 0.983317205640616 3 -8093833.47432762 -99036.8519456357 16548604.6804456
"result.20" 0.981789343511485 3 -8130524.78984563 -99011.4830963635 16621936.5737831
"result.21" 0.978798725077291 3 -8190915.73216033 -99321.2953896884 16743338.0829992
"result.22" 0.968114960382249 3 -8140091.88784818 -99094.9418549203 16641237.6873053
"result.23" 0.984375150503144 3 -8125466.92043169 -98871.8964166491 16611541.6615958
"result.24" 0.990604215921229 3 -8109108.6957333 -99052.3567177381 16579186.1328012
"result.25" 0.987174387841016 3 -8101306.51876952 -98810.947658959 16563098.9607561
"result.26" 0.975225960561064 3 -8120937.217406 -98945.4935370277 16602629.4497852
"result.27" 0.992430590973684 3 -8093510.83972419 -99224.721981839 16548335.1513112
"result.28" 0.984383140198294 3 -8075707.06407131 -99315.5257269381 16512909.2074956
"result.29" 0.979213721398523 3 -8130044.17960432 -99044.480275295 16621041.3476584
"result.30" 0.987414169281635 3 -8091657.97010886 -98839.0915125337 16543858.1511419
"result.31" 0.985021476780514 3 -8148531.32129382 -99046.0459561772 16658018.7623991
"result.32" 0.974566456565558 3 -8123169.08935691 -98792.7320515196 16606787.670716
"result.33" 0.978449682166497 3 -8097813.65778806 -98947.3766847339 16556386.0968447
"result.34" 0.976502760037248 3 -8133672.87468016 -98650.6777061987 16627511.1326719
"result.35" 0.98678708991539 3 -8111510.2348035 -99017.8541466355 16583920.2057994
"result.36" 0.982735713645034 3 -8105995.13608548 -98985.8674472123 16572826.0349645
"result.37" 0.978665521219229 3 -8147828.02093773 -98911.8419769729 16656343.7537285
"result.38" 0.988304640789676 3 -8113563.71577676 -98882.01777471 16587755.4950021
"result.39" 0.97003610111013 3 -8095409.17627897 -99123.8697470061 16551930.1199511
"result.40" 0.982167856887005 3 -8148343.81286243 -99015.1836663015 16657582.0209566
"result.41" 0.987234261698139 3 -8133747.43359698 -98649.1075905399 16627657.1102742
"result.42" 0.979353761882362 3 -8174502.29401862 -99039.6766837517 16709947.9693039
"result.43" 0.970804602758146 3 -8110694.50931663 -98980.6002430018 16582214.2470184
"result.44" 0.994388011660295 3 -8095202.93038031 -99015.7741659233 16551301.4369916
"result.45" 0.97475004349257 3 -8110398.44663368 -98876.9254340282 16581414.7720345
"result.46" 0.974365226361741 3 -8108723.34774052 -99154.2208791685 16578619.1651385
"result.47" 0.987240240261252 3 -8099164.99562667 -99089.4795233049 16559372.9781991
"result.48" 0.969369204459384 3 -8103028.88709656 -99130.5407822813 16567182.8836568
"result.49" 0.976759483352444 3 -8097659.95981814 -99185.4640965109 16556554.8757284
"result.50" 0.981007973846803 3 -8105789.28675743 -98848.1476808623 16572138.8967757
