"ARI" "" "" "" "" "" ""
"result.1" 0.59945957326524 0.558178664489822 0.559002689457762 3 -8098436.98102928 -99795.3085122827 16559328.6069823
"result.2" 0.635011888700175 0.595577134634523 0.596331190679564 3 -8151644.41165122 -99888.074581238 16665929.000364
"result.3" 0.9247936989389 0.869049657114223 0.869540412304383 5 -8138346.07078121 -99290.0039497303 16638283.7325392
"result.4" 0.925444326678286 0.867961836651633 0.868456942522884 5 -8136958.34030779 -99099.4811843113 16635127.2260615
"result.5" 0.889033315950286 0.814076875303839 0.814774796860277 5 -8132430.60729473 -99144.2884394515 16626161.3745456
"result.6" 0.89976502353854 0.839200630450218 0.839803462907231 5 -8129475.56891897 -98887.4491305637 16619737.6191764
"result.7" 0.916158390886053 0.847533916538496 0.848106340456936 5 -8102425.16409287 -99286.3406724505 16566434.5926079
"result.8" 0.878165195648897 0.812240081279691 0.812944811992637 5 -8160397.87140561 -99059.4665855133 16681926.2590595
"result.9" 0.927693450931376 0.868475384431212 0.868968248819671 5 -8091206.37569441 -98894.5298645441 16543213.3941952
"result.10" 0.943033503523574 0.904188072103998 0.90454711069556 5 -8132895.80367129 -99010.1482972095 16626823.4870143
"result.11" 0.92151227280919 0.865315238615287 0.865819981702845 5 -8163746.05352901 -98994.2938093813 16688492.2777541
"result.12" 0.801126602830513 0.745247531506323 0.745961698080507 4 -8115999.59004597 -99399.9689752344 16593736.9235306
"result.13" 0.800732379434882 0.756833959845729 0.757515747584421 4 -8119406.93874819 -99285.4369259732 16600322.5568365
"result.14" 0.873122421706812 0.794637705184321 0.795409336023431 5 -8143769.32723107 -99039.0856505374 16648628.4088405
"result.15" 0.786747917807515 0.726459728054349 0.727226784611645 4 -8122768.29654703 -99551.6614798258 16607577.7215419
"result.16" 0.931010364635842 0.874449868611776 0.874920391074812 5 -8103583.04277332 -99022.633517521 16568222.935659
"result.17" 0.935291354627138 0.88390850698899 0.884343606250882 5 -8110549.33122835 -98791.191881974 16581692.6292979
"result.18" 0.910842735754922 0.843656617788761 0.844243089293964 5 -8105499.77107769 -99074.6953927735 16572160.5160182
"result.19" 0.771617356376183 0.712300890772456 0.713107508188258 4 -8093659.0198692 -99354.6784776016 16548965.2021818
"result.20" 0.589355218834982 0.549021402655953 0.54986266213637 3 -8130495.6547452 -99632.3610109481 16623120.0594114
"result.21" 0.803634556930514 0.751021542660813 0.751719563708466 4 -8190734.43039625 -99718.7738852443 16743844.2140512
"result.22" 0.935174862504107 0.882931491310406 0.883370189804454 5 -8140087.05750623 -99132.2181284913 16641450.1343467
"result.23" 0.959913901800555 0.913617146791337 0.913940730488014 5 -8125480.1090164 -99013.9683957094 16611999.7379015
"result.24" 0.89731778978612 0.848454671145125 0.849023028955428 5 -8109132.39838874 -99166.1439298179 16579608.6677144
"result.25" 0.940843746571114 0.879199974165706 0.879653011187888 5 -8101146.33021419 -98884.1207550414 16563072.4850158
"result.26" 0.933823588600987 0.894296019123757 0.894692095020925 5 -8120962.75433898 -99007.8475502538 16602952.7868558
"result.27" 0.903603615982706 0.837190534410383 0.83780101157077 5 -8093406.33691309 -98939.2597587334 16547702.7764209
"result.28" 0.854084815667763 0.748583014281883 0.749287738239074 4 -8075556.89244294 -99505.8734284607 16513063.337231
"result.29" 0.619813941868754 0.578590553628328 0.579376275752291 3 -8130027.20455453 -99712.9123575137 16622344.2617232
"result.30" 0.926527377096978 0.869089286440959 0.869579861745393 5 -8091543.85601258 -99001.5269156301 16544102.3489337
"result.31" 0.931396100702889 0.876749995494763 0.877212210874371 5 -8148591.3807529 -99048.5003883297 16658291.3453597
"result.32" 0.881934291873937 0.812236235985881 0.812941798815158 5 -8123165.24944368 -98920.1030307769 16607182.2880262
"result.33" 0.931927941236718 0.862332999619886 0.862849171456437 5 -8097759.54181201 -98923.3537634792 16556377.3742283
"result.34" 0.892341108088757 0.828042719963492 0.828688158868714 5 -8133680.4959493 -98874.827618315 16628122.2302125
"result.35" 0.93360873397749 0.888479561758627 0.888897547557373 5 -8111535.7522214 -99002.9476928352 16584088.9829058
"result.36" 0.908000561425883 0.826368682590923 0.827020271218741 5 -8106045.62512993 -99100.9922135552 16573304.8177643
"result.37" 0.926127531305151 0.873284744369594 0.873759564887611 5 -8147816.59290999 -98949.3585905758 16656543.4860784
"result.38" 0.892836145596598 0.833226157474626 0.833853679416058 5 -8113486.59858259 -98866.7056088506 16587718.1914602
"result.39" 0.582168416775673 0.543953032007412 0.544803892490806 3 -8095354.78904866 -99713.4432925978 16553000.4925816
"result.40" 0.941041889299675 0.89776097838738 0.898144084343402 5 -8148289.29877713 -99304.2270542982 16658198.6347401
"result.41" 0.609844846286777 0.570434767158822 0.571235777240658 3 -8133660.29315583 -99505.7927708617 16629196.1997525
"result.42" 0.916778865099716 0.862858822983378 0.863373418147094 5 -8174448.29169359 -99159.9751915516 16710228.1168476
"result.43" 0.910193103116395 0.841501107481288 0.842096094809638 5 -8110690.47737069 -98947.328699883 16582287.1952184
"result.44" 0.933749025061247 0.887689854121029 0.888110874461577 5 -8095238.78719978 -99062.2200834144 16551613.5976437
"result.45" 0.614938805239722 0.565449348111786 0.566259811855795 3 -8110431.52096244 -99722.3948911654 16583171.8596063
"result.46" 0.901506294281872 0.843246872382781 0.843835110076924 5 -8108762.96938938 -99239.0026830049 16579015.5272221
"result.47" 0.949373244009318 0.903211758716836 0.90357439203148 5 -8099112.59130808 -99089.463849577 16559415.6933926
"result.48" 0.761966250465931 0.713129367065091 0.713933979276921 4 -8102772.18630594 -99670.3922557783 16567822.9626116
"result.49" 0.90498290473696 0.850874149280145 0.851433446364252 5 -8097672.06459675 -99216.8114626131 16556789.335196
"result.50" 0.940419751740938 0.884803438220459 0.885235309986051 5 -8105883.25108728 -98906.7680770766 16572591.621406
