"ARI" "" "" "" "" "" ""
"result.1" 0.960948786766417 0.926897264960334 0.927171043074984 5 -8098381.70259485 -99152.8820080977 16558080.7522832
"result.2" 0.964017557478573 0.935215113295986 0.93545776967288 5 -8151600.37789711 -99246.9655669626 16664706.2700054
"result.3" 0.952064349061065 0.910930899164437 0.911264566447781 5 -8138316.93608225 -99376.8309284685 16638399.1170987
"result.4" 0.968609129495766 0.935744786617995 0.935985467282171 5 -8136932.28513002 -98951.4824645241 16634779.1182664
"result.5" 0.966673064099701 0.926169922541404 0.926446514896376 5 -8132418.39178668 -99238.7839183962 16626325.9344874
"result.6" 0.953029284913415 0.914835999747139 0.915154954540822 5 -8129483.5834568 -98921.8075541725 16619822.3650992
"result.7" 0.965054068861268 0.931655170770822 0.931911145917801 5 -8102406.2382403 -99175.8402624493 16566175.7400828
"result.8" 0.945058103308913 0.900776998468528 0.901148699605714 5 -8160366.07843031 -99254.6997465704 16682253.1394311
"result.9" 0.96449028140168 0.925814183009909 0.926092043343559 5 -8091213.94548938 -98955.4554410237 16543350.3849381
"result.10" 0.971345037368472 0.94870371245755 0.948895852725174 5 -8132892.99355672 -99320.7493042085 16627439.0687992
"result.11" 0.970103118198755 0.936450335242067 0.936688338947981 5 -8163746.01159188 -98819.3262169065 16688142.2586949
"result.12" 0.961861932335015 0.922444004503266 0.922734528368464 5 -8116193.67206883 -99266.2632154041 16593931.4536458
"result.13" 0.956777596236336 0.915650992824582 0.915966915146894 5 -8119616.0144236 -99172.7032565524 16600589.0184376
"result.14" 0.965163952100803 0.923366986635895 0.92365403110464 5 -8143765.70680609 -99217.7037105479 16648978.4041106
"result.15" 0.969028232227659 0.934626764648803 0.93487158760491 5 -8122938.12371471 -99288.9007160926 16607465.6319389
"result.16" 0.970422438466723 0.938025798847498 0.938257910860261 5 -8103558.96712374 -99311.4097891653 16568752.3369031
"result.17" 0.961820223986128 0.928847506544612 0.92911401664955 5 -8110564.65098558 -99044.4344434443 16582229.7539353
"result.18" 0.96727912759666 0.93126591491014 0.931523352405976 5 -8105508.25928871 -99013.4483794419 16572054.9984136
"result.19" 0.957656350311882 0.915849231427184 0.91616444533665 5 -8093848.1320021 -99089.9176502886 16548887.6823821
"result.20" 0.948253030167942 0.909444086123365 0.909783291476569 5 -8130418.62402481 -99077.1211301737 16622003.0733873
"result.21" 0.948802539984939 0.901976406217928 0.902343693951564 5 -8190919.4488823 -99260.8938166482 16743372.2684752
"result.22" 0.955509918697731 0.918781401997517 0.919085615543074 5 -8140057.65289067 -99259.4939939457 16641645.8768465
"result.23" 0.972250297241934 0.939176480007584 0.939404298530074 5 -8125468.69110071 -98952.0797868535 16611853.1248524
"result.24" 0.964307561486697 0.939000216492423 0.939228656721233 5 -8109138.57412641 -99140.4711930477 16579569.6737162
"result.25" 0.97363459869786 0.941229639250358 0.941449788895367 5 -8101101.44878633 -99061.0851178872 16563336.6508857
"result.26" 0.950297194431354 0.917314308406353 0.917624067654443 5 -8120963.87401358 -98833.967455864 16602607.2660162
"result.27" 0.948008591566752 0.901963982682388 0.902331184510702 5 -8093414.9504014 -98962.8927688855 16547767.2694179
"result.28" 0.956312793609214 0.916412826131815 0.916725965370645 5 -8075776.56811405 -99271.4839199812 16513107.6871454
"result.29" 0.950238248257786 0.906406270724871 0.906756948637245 5 -8130001.87316155 -99130.1892234479 16621275.7078473
"result.30" 0.964750588516926 0.928070235896811 0.928339600792773 5 -8091519.37420444 -98923.705386878 16543897.7422599
"result.31" 0.984865931101669 0.964305543531682 0.964439214865756 5 -8148615.71423874 -99192.7802782719 16658628.5721113
"result.32" 0.957859579717914 0.915653789676168 0.915969833622693 5 -8123109.70901775 -99010.2737422262 16607251.5485973
"result.33" 0.974114318034359 0.947321205458398 0.94751845479795 5 -8097752.28077416 -98933.8048499338 16556383.7543255
"result.34" 0.955448419211005 0.915618526784285 0.915934736558287 5 -8133682.66401836 -98969.7982882253 16628316.5076905
"result.35" 0.965293532717933 0.935582580231055 0.935823904910718 5 -8111536.95269466 -99195.6066189288 16584476.7017045
"result.36" 0.951264296607751 0.90289287894716 0.903256700973409 5 -8106042.05566485 -99260.3385037758 16573616.3714145
"result.37" 0.966774357730766 0.930234642572137 0.930495929408991 5 -8147779.32753714 -99116.5290928661 16656803.2963373
"result.38" 0.963014146687054 0.936622621570746 0.936860053248415 5 -8113475.5693307 -98882.4276589735 16587727.5770566
"result.39" 0.960887385212794 0.920384259789282 0.920682425392479 5 -8095332.19405846 -99121.497845056 16551918.9668843
"result.40" 0.968048408227898 0.934749173809121 0.934993626656106 5 -8148281.27108735 -99203.9938935139 16657982.113039
"result.41" 0.949887334060269 0.904039982809509 0.904399530052809 5 -8133619.98873157 -98755.2270273762 16627762.0145952
"result.42" 0.966597507977248 0.933808391068393 0.934056367937596 5 -8174424.225598 -99388.0879913987 16710636.2102561
"result.43" 0.955401141291139 0.917674805131848 0.91798324365708 5 -8110645.09736412 -99086.4656672636 16582474.7091401
"result.44" 0.964529550368529 0.931038683737795 0.931297017101996 5 -8095213.81628782 -99109.0261318221 16551657.2679166
"result.45" 0.964094097196712 0.932626379208231 0.932878713803035 5 -8110481.97606167 -98816.2411768993 16581608.0175544
"result.46" 0.952553108843186 0.917212206751265 0.917522343732412 5 -8108773.19152606 -99224.3959613327 16579006.7580521
"result.47" 0.969049838942291 0.933140104416237 0.933390499651692 5 -8099121.83887628 -99121.3548494991 16559497.9705289
"result.48" 0.955369691649353 0.913940218295164 0.914262652107532 5 -8102949.27522227 -99235.1425786899 16567380.4186792
"result.49" 0.968907170787608 0.936638885100546 0.936876183432 5 -8097671.3159387 -99263.3289814601 16556880.8729176
"result.50" 0.97376923714841 0.9462681873043 0.946469486270266 5 -8105879.44933822 -99024.5622211931 16572819.6061961
